date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:17:24	51739/51739	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Apr%202019%2003:47:24%20GMT	https://laravel.com/docs/5.6/facades	f:/learing/offline/laravel%205.8/laravel.com/docs/5.6/facades.html	(from https://laravel.com/docs/5.6)
08:17:25	54006/54006	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Apr%202019%2003:47:25%20GMT	https://laravel.com/docs/5.6/contracts	f:/learing/offline/laravel%205.8/laravel.com/docs/5.6/contracts.html	(from https://laravel.com/docs/5.6)
08:17:26	53133/53133	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Apr%202019%2003:47:26%20GMT	https://laravel.com/docs/5.6/routing	f:/learing/offline/laravel%205.8/laravel.com/docs/5.6/routing.html	(from https://laravel.com/docs/5.6)
08:17:27	43511/43511	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Apr%202019%2003:47:27%20GMT	https://laravel.com/docs/5.6/middleware	f:/learing/offline/laravel%205.8/laravel.com/docs/5.6/middleware.html	(from https://laravel.com/docs/5.6)
08:17:28	37715/37715	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Apr%202019%2003:47:28%20GMT	https://laravel.com/docs/5.6/csrf	f:/learing/offline/laravel%205.8/laravel.com/docs/5.6/csrf.html	(from https://laravel.com/docs/5.6)
08:17:29	50877/50877	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Apr%202019%2003:47:28%20GMT	https://laravel.com/docs/5.6/controllers	f:/learing/offline/laravel%205.8/laravel.com/docs/5.6/controllers.html	(from https://laravel.com/docs/5.6)
08:17:29	53688/53688	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Apr%202019%2003:47:29%20GMT	https://laravel.com/docs/5.6/requests	f:/learing/offline/laravel%205.8/laravel.com/docs/5.6/requests.html	(from https://laravel.com/docs/5.6)
08:17:30	48433/48433	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Apr%202019%2003:47:30%20GMT	https://laravel.com/docs/5.6/responses	f:/learing/offline/laravel%205.8/laravel.com/docs/5.6/responses.html	(from https://laravel.com/docs/5.6)
08:17:31	41735/41735	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Apr%202019%2003:47:31%20GMT	https://laravel.com/docs/5.6/views	f:/learing/offline/laravel%205.8/laravel.com/docs/5.6/views.html	(from https://laravel.com/docs/5.6)
08:17:32	40631/40631	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Apr%202019%2003:47:32%20GMT	https://laravel.com/docs/5.6/urls	f:/learing/offline/laravel%205.8/laravel.com/docs/5.6/urls.html	(from https://laravel.com/docs/5.6)
08:17:33	47036/47036	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Apr%202019%2003:47:33%20GMT	https://laravel.com/docs/5.6/session	f:/learing/offline/laravel%205.8/laravel.com/docs/5.6/session.html	(from https://laravel.com/docs/5.6)
08:17:34	87726/87726	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Apr%202019%2003:47:33%20GMT	https://laravel.com/docs/5.6/validation	f:/learing/offline/laravel%205.8/laravel.com/docs/5.6/validation.html	(from https://laravel.com/docs/5.6)
08:17:34	40307/40307	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Apr%202019%2003:47:34%20GMT	https://laravel.com/docs/5.6/errors	f:/learing/offline/laravel%205.8/laravel.com/docs/5.6/errors.html	(from https://laravel.com/docs/5.6)
08:17:35	46734/46734	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Apr%202019%2003:47:35%20GMT	https://laravel.com/docs/5.6/logging	f:/learing/offline/laravel%205.8/laravel.com/docs/5.6/logging.html	(from https://laravel.com/docs/5.6)
08:17:36	58417/58417	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Apr%202019%2003:47:36%20GMT	https://laravel.com/docs/5.6/blade	f:/learing/offline/laravel%205.8/laravel.com/docs/5.6/blade.html	(from https://laravel.com/docs/5.6)
08:17:37	41272/41272	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Apr%202019%2003:47:37%20GMT	https://laravel.com/docs/5.6/localization	f:/learing/offline/laravel%205.8/laravel.com/docs/5.6/localization.html	(from https://laravel.com/docs/5.6)
08:17:38	40918/40918	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Apr%202019%2003:47:37%20GMT	https://laravel.com/docs/5.6/frontend	f:/learing/offline/laravel%205.8/laravel.com/docs/5.6/frontend.html	(from https://laravel.com/docs/5.6)
08:17:38	52163/52163	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Apr%202019%2003:47:38%20GMT	https://laravel.com/docs/5.6/mix	f:/learing/offline/laravel%205.8/laravel.com/docs/5.6/mix.html	(from https://laravel.com/docs/5.6)
08:17:39	67069/67069	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Apr%202019%2003:47:39%20GMT	https://laravel.com/docs/5.6/authentication	f:/learing/offline/laravel%205.8/laravel.com/docs/5.6/authentication.html	(from https://laravel.com/docs/5.6)
08:17:40	69373/69373	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Apr%202019%2003:47:40%20GMT	https://laravel.com/docs/5.6/passport	f:/learing/offline/laravel%205.8/laravel.com/docs/5.6/passport.html	(from https://laravel.com/docs/5.6)
08:17:41	52937/52937	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Apr%202019%2003:47:41%20GMT	https://laravel.com/docs/5.6/authorization	f:/learing/offline/laravel%205.8/laravel.com/docs/5.6/authorization.html	(from https://laravel.com/docs/5.6)
08:17:42	36073/36073	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Apr%202019%2003:47:42%20GMT	https://laravel.com/docs/5.6/encryption	f:/learing/offline/laravel%205.8/laravel.com/docs/5.6/encryption.html	(from https://laravel.com/docs/5.6)
08:17:43	36699/36699	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Apr%202019%2003:47:43%20GMT	https://laravel.com/docs/5.6/hashing	f:/learing/offline/laravel%205.8/laravel.com/docs/5.6/hashing.html	(from https://laravel.com/docs/5.6)
08:17:43	38756/38756	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Apr%202019%2003:47:43%20GMT	https://laravel.com/docs/5.6/passwords	f:/learing/offline/laravel%205.8/laravel.com/docs/5.6/passwords.html	(from https://laravel.com/docs/5.6)
08:17:44	53829/53829	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Apr%202019%2003:47:44%20GMT	https://laravel.com/docs/5.6/artisan	f:/learing/offline/laravel%205.8/laravel.com/docs/5.6/artisan.html	(from https://laravel.com/docs/5.6)
08:17:45	67371/67371	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Apr%202019%2003:47:45%20GMT	https://laravel.com/docs/5.6/broadcasting	f:/learing/offline/laravel%205.8/laravel.com/docs/5.6/broadcasting.html	(from https://laravel.com/docs/5.6)
08:17:46	52198/52198	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Apr%202019%2003:47:46%20GMT	https://laravel.com/docs/5.6/cache	f:/learing/offline/laravel%205.8/laravel.com/docs/5.6/cache.html	(from https://laravel.com/docs/5.6)
08:17:47	104418/104418	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Apr%202019%2003:47:47%20GMT	https://laravel.com/docs/5.6/collections	f:/learing/offline/laravel%205.8/laravel.com/docs/5.6/collections.html	(from https://laravel.com/docs/5.6)
08:17:48	47109/47109	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Apr%202019%2003:47:47%20GMT	https://laravel.com/docs/5.6/events	f:/learing/offline/laravel%205.8/laravel.com/docs/5.6/events.html	(from https://laravel.com/docs/5.6)
08:17:48	54732/54732	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Apr%202019%2003:47:48%20GMT	https://laravel.com/docs/5.6/filesystem	f:/learing/offline/laravel%205.8/laravel.com/docs/5.6/filesystem.html	(from https://laravel.com/docs/5.6)
08:17:49	92573/92573	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Apr%202019%2003:47:49%20GMT	https://laravel.com/docs/5.6/helpers	f:/learing/offline/laravel%205.8/laravel.com/docs/5.6/helpers.html	(from https://laravel.com/docs/5.6)
08:17:50	60127/60127	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Apr%202019%2003:47:50%20GMT	https://laravel.com/docs/5.6/mail	f:/learing/offline/laravel%205.8/laravel.com/docs/5.6/mail.html	(from https://laravel.com/docs/5.6)
08:17:51	75480/75480	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Apr%202019%2003:47:51%20GMT	https://laravel.com/docs/5.6/notifications	f:/learing/offline/laravel%205.8/laravel.com/docs/5.6/notifications.html	(from https://laravel.com/docs/5.6)
08:17:52	48321/48321	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Apr%202019%2003:47:52%20GMT	https://laravel.com/docs/5.6/packages	f:/learing/offline/laravel%205.8/laravel.com/docs/5.6/packages.html	(from https://laravel.com/docs/5.6)
08:17:53	68557/68557	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Apr%202019%2003:47:53%20GMT	https://laravel.com/docs/5.6/queues	f:/learing/offline/laravel%205.8/laravel.com/docs/5.6/queues.html	(from https://laravel.com/docs/5.6)
08:17:54	49036/49036	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Apr%202019%2003:47:53%20GMT	https://laravel.com/docs/5.6/scheduling	f:/learing/offline/laravel%205.8/laravel.com/docs/5.6/scheduling.html	(from https://laravel.com/docs/5.6)
08:17:54	44059/44059	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Apr%202019%2003:47:54%20GMT	https://laravel.com/docs/5.6/database	f:/learing/offline/laravel%205.8/laravel.com/docs/5.6/database.html	(from https://laravel.com/docs/5.6)
08:17:55	64566/64566	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Apr%202019%2003:47:55%20GMT	https://laravel.com/docs/5.6/queries	f:/learing/offline/laravel%205.8/laravel.com/docs/5.6/queries.html	(from https://laravel.com/docs/5.6)
08:17:55	44592/44592	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Apr%202019%2003:47:55%20GMT	https://laravel.com/docs/5.6/pagination	f:/learing/offline/laravel%205.8/laravel.com/docs/5.6/pagination.html	(from https://laravel.com/docs/5.6)
08:17:56	61816/61816	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Apr%202019%2003:47:56%20GMT	https://laravel.com/docs/5.6/migrations	f:/learing/offline/laravel%205.8/laravel.com/docs/5.6/migrations.html	(from https://laravel.com/docs/5.6)
08:17:57	38175/38175	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Apr%202019%2003:47:57%20GMT	https://laravel.com/docs/5.6/seeding	f:/learing/offline/laravel%205.8/laravel.com/docs/5.6/seeding.html	(from https://laravel.com/docs/5.6)
08:17:58	43061/43061	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Apr%202019%2003:47:58%20GMT	https://laravel.com/docs/5.6/redis	f:/learing/offline/laravel%205.8/laravel.com/docs/5.6/redis.html	(from https://laravel.com/docs/5.6)
08:17:59	68406/68406	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Apr%202019%2003:47:59%20GMT	https://laravel.com/docs/5.6/eloquent	f:/learing/offline/laravel%205.8/laravel.com/docs/5.6/eloquent.html	(from https://laravel.com/docs/5.6)
08:18:00	81408/81408	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Apr%202019%2003:47:59%20GMT	https://laravel.com/docs/5.6/eloquent-relationships	f:/learing/offline/laravel%205.8/laravel.com/docs/5.6/eloquent-relationships.html	(from https://laravel.com/docs/5.6)
08:18:00	41885/41885	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Apr%202019%2003:48:00%20GMT	https://laravel.com/docs/5.6/eloquent-collections	f:/learing/offline/laravel%205.8/laravel.com/docs/5.6/eloquent-collections.html	(from https://laravel.com/docs/5.6)
08:18:01	42479/42479	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Apr%202019%2003:48:01%20GMT	https://laravel.com/docs/5.6/eloquent-mutators	f:/learing/offline/laravel%205.8/laravel.com/docs/5.6/eloquent-mutators.html	(from https://laravel.com/docs/5.6)
08:18:02	58685/58685	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Apr%202019%2003:48:02%20GMT	https://laravel.com/docs/5.6/eloquent-resources	f:/learing/offline/laravel%205.8/laravel.com/docs/5.6/eloquent-resources.html	(from https://laravel.com/docs/5.6)
08:18:03	41065/41065	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Apr%202019%2003:48:02%20GMT	https://laravel.com/docs/5.6/eloquent-serialization	f:/learing/offline/laravel%205.8/laravel.com/docs/5.6/eloquent-serialization.html	(from https://laravel.com/docs/5.6)
08:18:03	36207/36207	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Apr%202019%2003:48:03%20GMT	https://laravel.com/docs/5.6/testing	f:/learing/offline/laravel%205.8/laravel.com/docs/5.6/testing.html	(from https://laravel.com/docs/5.6)
08:18:04	52381/52381	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Apr%202019%2003:48:04%20GMT	https://laravel.com/docs/5.6/http-tests	f:/learing/offline/laravel%205.8/laravel.com/docs/5.6/http-tests.html	(from https://laravel.com/docs/5.6)
08:18:05	84284/84284	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Apr%202019%2003:48:05%20GMT	https://laravel.com/docs/5.6/dusk	f:/learing/offline/laravel%205.8/laravel.com/docs/5.6/dusk.html	(from https://laravel.com/docs/5.6)
08:18:06	45186/45186	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Apr%202019%2003:48:06%20GMT	https://laravel.com/docs/5.6/database-testing	f:/learing/offline/laravel%205.8/laravel.com/docs/5.6/database-testing.html	(from https://laravel.com/docs/5.6)
08:18:07	45381/45381	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Apr%202019%2003:48:06%20GMT	https://laravel.com/docs/5.6/mocking	f:/learing/offline/laravel%205.8/laravel.com/docs/5.6/mocking.html	(from https://laravel.com/docs/5.6)
08:18:07	66779/66779	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Apr%202019%2003:48:07%20GMT	https://laravel.com/docs/5.6/billing	f:/learing/offline/laravel%205.8/laravel.com/docs/5.6/billing.html	(from https://laravel.com/docs/5.6)
08:18:08	40889/40889	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Apr%202019%2003:48:08%20GMT	https://laravel.com/docs/5.6/envoy	f:/learing/offline/laravel%205.8/laravel.com/docs/5.6/envoy.html	(from https://laravel.com/docs/5.6)
08:18:09	42869/42869	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Apr%202019%2003:48:09%20GMT	https://laravel.com/docs/5.6/horizon	f:/learing/offline/laravel%205.8/laravel.com/docs/5.6/horizon.html	(from https://laravel.com/docs/5.6)
08:18:10	49914/49914	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Apr%202019%2003:48:10%20GMT	https://laravel.com/docs/5.6/scout	f:/learing/offline/laravel%205.8/laravel.com/docs/5.6/scout.html	(from https://laravel.com/docs/5.6)
08:18:11	39672/39672	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Apr%202019%2003:48:10%20GMT	https://laravel.com/docs/5.6/socialite	f:/learing/offline/laravel%205.8/laravel.com/docs/5.6/socialite.html	(from https://laravel.com/docs/5.6)
08:18:11	57491/57491	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Apr%202019%2003:48:11%20GMT	https://laravel.com/docs/5.5/releases	f:/learing/offline/laravel%205.8/laravel.com/docs/5.5/releases.html	(from https://laravel.com/docs/5.5)
08:18:12	52964/52964	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Apr%202019%2003:48:12%20GMT	https://laravel.com/docs/5.5/upgrade	f:/learing/offline/laravel%205.8/laravel.com/docs/5.5/upgrade.html	(from https://laravel.com/docs/5.5)
08:18:13	38948/38948	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Apr%202019%2003:48:12%20GMT	https://laravel.com/docs/5.5/contributions	f:/learing/offline/laravel%205.8/laravel.com/docs/5.5/contributions.html	(from https://laravel.com/docs/5.5)
08:18:13	41152/41152	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Apr%202019%2003:48:13%20GMT	https://laravel.com/docs/5.5/configuration	f:/learing/offline/laravel%205.8/laravel.com/docs/5.5/configuration.html	(from https://laravel.com/docs/5.5)
08:18:14	47827/47827	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Apr%202019%2003:48:14%20GMT	https://laravel.com/docs/5.5/structure	f:/learing/offline/laravel%205.8/laravel.com/docs/5.5/structure.html	(from https://laravel.com/docs/5.5)
08:18:15	59678/59678	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Apr%202019%2003:48:15%20GMT	https://laravel.com/docs/5.5/homestead	f:/learing/offline/laravel%205.8/laravel.com/docs/5.5/homestead.html	(from https://laravel.com/docs/5.5)
08:18:16	49549/49549	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Apr%202019%2003:48:16%20GMT	https://laravel.com/docs/5.5/valet	f:/learing/offline/laravel%205.8/laravel.com/docs/5.5/valet.html	(from https://laravel.com/docs/5.5)
08:18:17	37716/37716	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Apr%202019%2003:48:17%20GMT	https://laravel.com/docs/5.5/deployment	f:/learing/offline/laravel%205.8/laravel.com/docs/5.5/deployment.html	(from https://laravel.com/docs/5.5)
08:18:17	38152/38152	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Apr%202019%2003:48:17%20GMT	https://laravel.com/docs/5.5/lifecycle	f:/learing/offline/laravel%205.8/laravel.com/docs/5.5/lifecycle.html	(from https://laravel.com/docs/5.5)
08:18:18	45094/45094	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Apr%202019%2003:48:18%20GMT	https://laravel.com/docs/5.5/container	f:/learing/offline/laravel%205.8/laravel.com/docs/5.5/container.html	(from https://laravel.com/docs/5.5)
08:18:19	40035/40035	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Apr%202019%2003:48:19%20GMT	https://laravel.com/docs/5.5/providers	f:/learing/offline/laravel%205.8/laravel.com/docs/5.5/providers.html	(from https://laravel.com/docs/5.5)
08:18:20	51653/51653	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Apr%202019%2003:48:20%20GMT	https://laravel.com/docs/5.5/facades	f:/learing/offline/laravel%205.8/laravel.com/docs/5.5/facades.html	(from https://laravel.com/docs/5.5)
08:18:21	54078/54078	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Apr%202019%2003:48:20%20GMT	https://laravel.com/docs/5.5/contracts	f:/learing/offline/laravel%205.8/laravel.com/docs/5.5/contracts.html	(from https://laravel.com/docs/5.5)
08:18:21	50946/50946	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Apr%202019%2003:48:21%20GMT	https://laravel.com/docs/5.5/routing	f:/learing/offline/laravel%205.8/laravel.com/docs/5.5/routing.html	(from https://laravel.com/docs/5.5)
08:18:22	43218/43218	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Apr%202019%2003:48:22%20GMT	https://laravel.com/docs/5.5/middleware	f:/learing/offline/laravel%205.8/laravel.com/docs/5.5/middleware.html	(from https://laravel.com/docs/5.5)
08:18:23	37500/37500	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Apr%202019%2003:48:23%20GMT	https://laravel.com/docs/5.5/csrf	f:/learing/offline/laravel%205.8/laravel.com/docs/5.5/csrf.html	(from https://laravel.com/docs/5.5)
08:18:24	50219/50219	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Apr%202019%2003:48:24%20GMT	https://laravel.com/docs/5.5/controllers	f:/learing/offline/laravel%205.8/laravel.com/docs/5.5/controllers.html	(from https://laravel.com/docs/5.5)
08:18:25	53524/53524	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Apr%202019%2003:48:24%20GMT	https://laravel.com/docs/5.5/requests	f:/learing/offline/laravel%205.8/laravel.com/docs/5.5/requests.html	(from https://laravel.com/docs/5.5)
08:18:25	47761/47761	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Apr%202019%2003:48:25%20GMT	https://laravel.com/docs/5.5/responses	f:/learing/offline/laravel%205.8/laravel.com/docs/5.5/responses.html	(from https://laravel.com/docs/5.5)
08:18:26	41649/41649	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Apr%202019%2003:48:26%20GMT	https://laravel.com/docs/5.5/views	f:/learing/offline/laravel%205.8/laravel.com/docs/5.5/views.html	(from https://laravel.com/docs/5.5)
08:18:27	38056/38056	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Apr%202019%2003:48:27%20GMT	https://laravel.com/docs/5.5/urls	f:/learing/offline/laravel%205.8/laravel.com/docs/5.5/urls.html	(from https://laravel.com/docs/5.5)
08:18:28	46952/46952	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Apr%202019%2003:48:28%20GMT	https://laravel.com/docs/5.5/session	f:/learing/offline/laravel%205.8/laravel.com/docs/5.5/session.html	(from https://laravel.com/docs/5.5)
08:18:29	84038/84038	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Apr%202019%2003:48:29%20GMT	https://laravel.com/docs/5.5/validation	f:/learing/offline/laravel%205.8/laravel.com/docs/5.5/validation.html	(from https://laravel.com/docs/5.5)
08:18:30	45655/45655	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Apr%202019%2003:48:29%20GMT	https://laravel.com/docs/5.5/errors	f:/learing/offline/laravel%205.8/laravel.com/docs/5.5/errors.html	(from https://laravel.com/docs/5.5)
08:18:30	56434/56434	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Apr%202019%2003:48:30%20GMT	https://laravel.com/docs/5.5/blade	f:/learing/offline/laravel%205.8/laravel.com/docs/5.5/blade.html	(from https://laravel.com/docs/5.5)
08:18:31	40923/40923	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Apr%202019%2003:48:31%20GMT	https://laravel.com/docs/5.5/localization	f:/learing/offline/laravel%205.8/laravel.com/docs/5.5/localization.html	(from https://laravel.com/docs/5.5)
08:18:32	40837/40837	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Apr%202019%2003:48:32%20GMT	https://laravel.com/docs/5.5/frontend	f:/learing/offline/laravel%205.8/laravel.com/docs/5.5/frontend.html	(from https://laravel.com/docs/5.5)
08:18:33	51993/51993	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Apr%202019%2003:48:33%20GMT	https://laravel.com/docs/5.5/mix	f:/learing/offline/laravel%205.8/laravel.com/docs/5.5/mix.html	(from https://laravel.com/docs/5.5)
08:18:34	62639/62639	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Apr%202019%2003:48:34%20GMT	https://laravel.com/docs/5.5/authentication	f:/learing/offline/laravel%205.8/laravel.com/docs/5.5/authentication.html	(from https://laravel.com/docs/5.5)
08:18:35	69223/69223	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Apr%202019%2003:48:34%20GMT	https://laravel.com/docs/5.5/passport	f:/learing/offline/laravel%205.8/laravel.com/docs/5.5/passport.html	(from https://laravel.com/docs/5.5)
08:18:35	51816/51816	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Apr%202019%2003:48:35%20GMT	https://laravel.com/docs/5.5/authorization	f:/learing/offline/laravel%205.8/laravel.com/docs/5.5/authorization.html	(from https://laravel.com/docs/5.5)
08:18:36	35987/35987	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Apr%202019%2003:48:36%20GMT	https://laravel.com/docs/5.5/encryption	f:/learing/offline/laravel%205.8/laravel.com/docs/5.5/encryption.html	(from https://laravel.com/docs/5.5)
08:18:37	35418/35418	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Apr%202019%2003:48:37%20GMT	https://laravel.com/docs/5.5/hashing	f:/learing/offline/laravel%205.8/laravel.com/docs/5.5/hashing.html	(from https://laravel.com/docs/5.5)
08:18:38	38669/38669	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Apr%202019%2003:48:38%20GMT	https://laravel.com/docs/5.5/passwords	f:/learing/offline/laravel%205.8/laravel.com/docs/5.5/passwords.html	(from https://laravel.com/docs/5.5)
08:18:39	53668/53668	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Apr%202019%2003:48:38%20GMT	https://laravel.com/docs/5.5/artisan	f:/learing/offline/laravel%205.8/laravel.com/docs/5.5/artisan.html	(from https://laravel.com/docs/5.5)
08:18:39	65119/65119	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Apr%202019%2003:48:39%20GMT	https://laravel.com/docs/5.5/broadcasting	f:/learing/offline/laravel%205.8/laravel.com/docs/5.5/broadcasting.html	(from https://laravel.com/docs/5.5)
08:18:40	50441/50441	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Apr%202019%2003:48:40%20GMT	https://laravel.com/docs/5.5/cache	f:/learing/offline/laravel%205.8/laravel.com/docs/5.5/cache.html	(from https://laravel.com/docs/5.5)
08:18:41	101933/101933	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Apr%202019%2003:48:41%20GMT	https://laravel.com/docs/5.5/collections	f:/learing/offline/laravel%205.8/laravel.com/docs/5.5/collections.html	(from https://laravel.com/docs/5.5)
08:18:42	47005/47005	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Apr%202019%2003:48:42%20GMT	https://laravel.com/docs/5.5/events	f:/learing/offline/laravel%205.8/laravel.com/docs/5.5/events.html	(from https://laravel.com/docs/5.5)
08:18:43	52229/52229	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Apr%202019%2003:48:43%20GMT	https://laravel.com/docs/5.5/filesystem	f:/learing/offline/laravel%205.8/laravel.com/docs/5.5/filesystem.html	(from https://laravel.com/docs/5.5)
08:18:44	90938/90938	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Apr%202019%2003:48:43%20GMT	https://laravel.com/docs/5.5/helpers	f:/learing/offline/laravel%205.8/laravel.com/docs/5.5/helpers.html	(from https://laravel.com/docs/5.5)
08:18:45	59187/59187	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Apr%202019%2003:48:44%20GMT	https://laravel.com/docs/5.5/mail	f:/learing/offline/laravel%205.8/laravel.com/docs/5.5/mail.html	(from https://laravel.com/docs/5.5)
08:18:45	75148/75148	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Apr%202019%2003:48:45%20GMT	https://laravel.com/docs/5.5/notifications	f:/learing/offline/laravel%205.8/laravel.com/docs/5.5/notifications.html	(from https://laravel.com/docs/5.5)
08:18:46	48235/48235	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Apr%202019%2003:48:46%20GMT	https://laravel.com/docs/5.5/packages	f:/learing/offline/laravel%205.8/laravel.com/docs/5.5/packages.html	(from https://laravel.com/docs/5.5)
08:18:47	66868/66868	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Apr%202019%2003:48:47%20GMT	https://laravel.com/docs/5.5/queues	f:/learing/offline/laravel%205.8/laravel.com/docs/5.5/queues.html	(from https://laravel.com/docs/5.5)
08:18:48	46482/46482	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Apr%202019%2003:48:48%20GMT	https://laravel.com/docs/5.5/scheduling	f:/learing/offline/laravel%205.8/laravel.com/docs/5.5/scheduling.html	(from https://laravel.com/docs/5.5)
